"Theoretical.MW";"Structure0";"Structure";"unsatUA";"GlcA";"GlcN";"Ac";"SO3";"anhydro";"Adductive";"Man";"dp";"isotopic.peak"
6102.99698;"[0,12,11,1,27,0]-[0]";"[0,12,11,1,27,0]";0;12;11;1;27;0;0;0;23;1
6182.95379;"[0,12,11,1,28,0]-[0]";"[0,12,11,1,28,0]";0;12;11;1;28;0;0;0;23;1
6262.9106;"[0,12,11,1,29,0]-[0]";"[0,12,11,1,29,0]";0;12;11;1;29;0;0;0;23;1
6342.86741;"[0,12,11,1,30,0]-[0]";"[0,12,11,1,30,0]";0;12;11;1;30;0;0;0;23;1
6422.82422;"[0,12,11,1,31,0]-[0]";"[0,12,11,1,31,0]";0;12;11;1;31;0;0;0;23;1
6502.78103;"[0,12,11,1,32,0]-[0]";"[0,12,11,1,32,0]";0;12;11;1;32;0;0;0;23;1
6582.73784;"[0,12,11,1,33,0]-[0]";"[0,12,11,1,33,0]";0;12;11;1;33;0;0;0;23;1
6662.69465;"[0,12,11,1,34,0]-[0]";"[0,12,11,1,34,0]";0;12;11;1;34;0;0;0;23;1
4785.74177;"[0,12,11,2,10,0]-[0]";"[0,12,11,2,10,0]";0;12;11;2;10;0;0;0;23;1
4865.69858;"[0,12,11,2,11,0]-[0]";"[0,12,11,2,11,0]";0;12;11;2;11;0;0;0;23;1
4945.65539;"[0,12,11,2,12,0]-[0]";"[0,12,11,2,12,0]";0;12;11;2;12;0;0;0;23;1
5025.6122;"[0,12,11,2,13,0]-[0]";"[0,12,11,2,13,0]";0;12;11;2;13;0;0;0;23;1
5105.56901;"[0,12,11,2,14,0]-[0]";"[0,12,11,2,14,0]";0;12;11;2;14;0;0;0;23;1
5185.52582;"[0,12,11,2,15,0]-[0]";"[0,12,11,2,15,0]";0;12;11;2;15;0;0;0;23;1
5265.48263;"[0,12,11,2,16,0]-[0]";"[0,12,11,2,16,0]";0;12;11;2;16;0;0;0;23;1
5345.43944;"[0,12,11,2,17,0]-[0]";"[0,12,11,2,17,0]";0;12;11;2;17;0;0;0;23;1
5425.39625;"[0,12,11,2,18,0]-[0]";"[0,12,11,2,18,0]";0;12;11;2;18;0;0;0;23;1
5505.35306;"[0,12,11,2,19,0]-[0]";"[0,12,11,2,19,0]";0;12;11;2;19;0;0;0;23;1
5585.30987;"[0,12,11,2,20,0]-[0]";"[0,12,11,2,20,0]";0;12;11;2;20;0;0;0;23;1
5665.26668;"[0,12,11,2,21,0]-[0]";"[0,12,11,2,21,0]";0;12;11;2;21;0;0;0;23;1
5745.22349;"[0,12,11,2,22,0]-[0]";"[0,12,11,2,22,0]";0;12;11;2;22;0;0;0;23;1
5825.1803;"[0,12,11,2,23,0]-[0]";"[0,12,11,2,23,0]";0;12;11;2;23;0;0;0;23;1
5905.13711;"[0,12,11,2,24,0]-[0]";"[0,12,11,2,24,0]";0;12;11;2;24;0;0;0;23;1
5985.09392;"[0,12,11,2,25,0]-[0]";"[0,12,11,2,25,0]";0;12;11;2;25;0;0;0;23;1
6065.05073;"[0,12,11,2,26,0]-[0]";"[0,12,11,2,26,0]";0;12;11;2;26;0;0;0;23;1
6145.00754;"[0,12,11,2,27,0]-[0]";"[0,12,11,2,27,0]";0;12;11;2;27;0;0;0;23;1
6224.96435;"[0,12,11,2,28,0]-[0]";"[0,12,11,2,28,0]";0;12;11;2;28;0;0;0;23;1
6304.92116;"[0,12,11,2,29,0]-[0]";"[0,12,11,2,29,0]";0;12;11;2;29;0;0;0;23;1
6384.87797;"[0,12,11,2,30,0]-[0]";"[0,12,11,2,30,0]";0;12;11;2;30;0;0;0;23;1
6464.83478;"[0,12,11,2,31,0]-[0]";"[0,12,11,2,31,0]";0;12;11;2;31;0;0;0;23;1
6544.79159;"[0,12,11,2,32,0]-[0]";"[0,12,11,2,32,0]";0;12;11;2;32;0;0;0;23;1
6624.7484;"[0,12,11,2,33,0]-[0]";"[0,12,11,2,33,0]";0;12;11;2;33;0;0;0;23;1
4827.75233;"[0,12,11,3,10,0]-[0]";"[0,12,11,3,10,0]";0;12;11;3;10;0;0;0;23;1
4907.70914;"[0,12,11,3,11,0]-[0]";"[0,12,11,3,11,0]";0;12;11;3;11;0;0;0;23;1
4987.66595;"[0,12,11,3,12,0]-[0]";"[0,12,11,3,12,0]";0;12;11;3;12;0;0;0;23;1
5067.62276;"[0,12,11,3,13,0]-[0]";"[0,12,11,3,13,0]";0;12;11;3;13;0;0;0;23;1
5147.57957;"[0,12,11,3,14,0]-[0]";"[0,12,11,3,14,0]";0;12;11;3;14;0;0;0;23;1
5227.53638;"[0,12,11,3,15,0]-[0]";"[0,12,11,3,15,0]";0;12;11;3;15;0;0;0;23;1
5307.49319;"[0,12,11,3,16,0]-[0]";"[0,12,11,3,16,0]";0;12;11;3;16;0;0;0;23;1
5387.45;"[0,12,11,3,17,0]-[0]";"[0,12,11,3,17,0]";0;12;11;3;17;0;0;0;23;1
5467.40681;"[0,12,11,3,18,0]-[0]";"[0,12,11,3,18,0]";0;12;11;3;18;0;0;0;23;1
5547.36362;"[0,12,11,3,19,0]-[0]";"[0,12,11,3,19,0]";0;12;11;3;19;0;0;0;23;1
5627.32043;"[0,12,11,3,20,0]-[0]";"[0,12,11,3,20,0]";0;12;11;3;20;0;0;0;23;1
5707.27724;"[0,12,11,3,21,0]-[0]";"[0,12,11,3,21,0]";0;12;11;3;21;0;0;0;23;1
5787.23405;"[0,12,11,3,22,0]-[0]";"[0,12,11,3,22,0]";0;12;11;3;22;0;0;0;23;1
5867.19086;"[0,12,11,3,23,0]-[0]";"[0,12,11,3,23,0]";0;12;11;3;23;0;0;0;23;1
5947.14767;"[0,12,11,3,24,0]-[0]";"[0,12,11,3,24,0]";0;12;11;3;24;0;0;0;23;1
6027.10448;"[0,12,11,3,25,0]-[0]";"[0,12,11,3,25,0]";0;12;11;3;25;0;0;0;23;1
6107.06129;"[0,12,11,3,26,0]-[0]";"[0,12,11,3,26,0]";0;12;11;3;26;0;0;0;23;1
6187.0181;"[0,12,11,3,27,0]-[0]";"[0,12,11,3,27,0]";0;12;11;3;27;0;0;0;23;1
6266.97491;"[0,12,11,3,28,0]-[0]";"[0,12,11,3,28,0]";0;12;11;3;28;0;0;0;23;1
6346.93172;"[0,12,11,3,29,0]-[0]";"[0,12,11,3,29,0]";0;12;11;3;29;0;0;0;23;1
6426.88853;"[0,12,11,3,30,0]-[0]";"[0,12,11,3,30,0]";0;12;11;3;30;0;0;0;23;1
6506.84534;"[0,12,11,3,31,0]-[0]";"[0,12,11,3,31,0]";0;12;11;3;31;0;0;0;23;1
6586.80215;"[0,12,11,3,32,0]-[0]";"[0,12,11,3,32,0]";0;12;11;3;32;0;0;0;23;1
4942.74627;"[0,12,12,0,11,0]-[0]";"[0,12,12,0,11,0]";0;12;12;0;11;0;0;0;24;1
5022.70308;"[0,12,12,0,12,0]-[0]";"[0,12,12,0,12,0]";0;12;12;0;12;0;0;0;24;1
5102.65989;"[0,12,12,0,13,0]-[0]";"[0,12,12,0,13,0]";0;12;12;0;13;0;0;0;24;1
5182.6167;"[0,12,12,0,14,0]-[0]";"[0,12,12,0,14,0]";0;12;12;0;14;0;0;0;24;1
5262.57351;"[0,12,12,0,15,0]-[0]";"[0,12,12,0,15,0]";0;12;12;0;15;0;0;0;24;1
5342.53032;"[0,12,12,0,16,0]-[0]";"[0,12,12,0,16,0]";0;12;12;0;16;0;0;0;24;1
5422.48713;"[0,12,12,0,17,0]-[0]";"[0,12,12,0,17,0]";0;12;12;0;17;0;0;0;24;1
5502.44394;"[0,12,12,0,18,0]-[0]";"[0,12,12,0,18,0]";0;12;12;0;18;0;0;0;24;1
5582.40075;"[0,12,12,0,19,0]-[0]";"[0,12,12,0,19,0]";0;12;12;0;19;0;0;0;24;1
5662.35756;"[0,12,12,0,20,0]-[0]";"[0,12,12,0,20,0]";0;12;12;0;20;0;0;0;24;1
5742.31437;"[0,12,12,0,21,0]-[0]";"[0,12,12,0,21,0]";0;12;12;0;21;0;0;0;24;1
5822.27118;"[0,12,12,0,22,0]-[0]";"[0,12,12,0,22,0]";0;12;12;0;22;0;0;0;24;1
5902.22799;"[0,12,12,0,23,0]-[0]";"[0,12,12,0,23,0]";0;12;12;0;23;0;0;0;24;1
5982.1848;"[0,12,12,0,24,0]-[0]";"[0,12,12,0,24,0]";0;12;12;0;24;0;0;0;24;1
6062.14161;"[0,12,12,0,25,0]-[0]";"[0,12,12,0,25,0]";0;12;12;0;25;0;0;0;24;1
6142.09842;"[0,12,12,0,26,0]-[0]";"[0,12,12,0,26,0]";0;12;12;0;26;0;0;0;24;1
6222.05523;"[0,12,12,0,27,0]-[0]";"[0,12,12,0,27,0]";0;12;12;0;27;0;0;0;24;1
6302.01204;"[0,12,12,0,28,0]-[0]";"[0,12,12,0,28,0]";0;12;12;0;28;0;0;0;24;1
6381.96885;"[0,12,12,0,29,0]-[0]";"[0,12,12,0,29,0]";0;12;12;0;29;0;0;0;24;1
6461.92566;"[0,12,12,0,30,0]-[0]";"[0,12,12,0,30,0]";0;12;12;0;30;0;0;0;24;1
6541.88247;"[0,12,12,0,31,0]-[0]";"[0,12,12,0,31,0]";0;12;12;0;31;0;0;0;24;1
6621.83928;"[0,12,12,0,32,0]-[0]";"[0,12,12,0,32,0]";0;12;12;0;32;0;0;0;24;1
6701.79609;"[0,12,12,0,33,0]-[0]";"[0,12,12,0,33,0]";0;12;12;0;33;0;0;0;24;1
6781.7529;"[0,12,12,0,34,0]-[0]";"[0,12,12,0,34,0]";0;12;12;0;34;0;0;0;24;1
6861.70971;"[0,12,12,0,35,0]-[0]";"[0,12,12,0,35,0]";0;12;12;0;35;0;0;0;24;1
6941.66652;"[0,12,12,0,36,0]-[0]";"[0,12,12,0,36,0]";0;12;12;0;36;0;0;0;24;1
7021.62333;"[0,12,12,0,37,0]-[0]";"[0,12,12,0,37,0]";0;12;12;0;37;0;0;0;24;1
4984.75683;"[0,12,12,1,11,0]-[0]";"[0,12,12,1,11,0]";0;12;12;1;11;0;0;0;24;1
5064.71364;"[0,12,12,1,12,0]-[0]";"[0,12,12,1,12,0]";0;12;12;1;12;0;0;0;24;1
5144.67045;"[0,12,12,1,13,0]-[0]";"[0,12,12,1,13,0]";0;12;12;1;13;0;0;0;24;1
5224.62726;"[0,12,12,1,14,0]-[0]";"[0,12,12,1,14,0]";0;12;12;1;14;0;0;0;24;1
5304.58407;"[0,12,12,1,15,0]-[0]";"[0,12,12,1,15,0]";0;12;12;1;15;0;0;0;24;1
5384.54088;"[0,12,12,1,16,0]-[0]";"[0,12,12,1,16,0]";0;12;12;1;16;0;0;0;24;1
5464.49769;"[0,12,12,1,17,0]-[0]";"[0,12,12,1,17,0]";0;12;12;1;17;0;0;0;24;1
5544.4545;"[0,12,12,1,18,0]-[0]";"[0,12,12,1,18,0]";0;12;12;1;18;0;0;0;24;1
5624.41131;"[0,12,12,1,19,0]-[0]";"[0,12,12,1,19,0]";0;12;12;1;19;0;0;0;24;1
5704.36812;"[0,12,12,1,20,0]-[0]";"[0,12,12,1,20,0]";0;12;12;1;20;0;0;0;24;1
5784.32493;"[0,12,12,1,21,0]-[0]";"[0,12,12,1,21,0]";0;12;12;1;21;0;0;0;24;1
5864.28174;"[0,12,12,1,22,0]-[0]";"[0,12,12,1,22,0]";0;12;12;1;22;0;0;0;24;1
5944.23855;"[0,12,12,1,23,0]-[0]";"[0,12,12,1,23,0]";0;12;12;1;23;0;0;0;24;1
6024.19536;"[0,12,12,1,24,0]-[0]";"[0,12,12,1,24,0]";0;12;12;1;24;0;0;0;24;1
6104.15217;"[0,12,12,1,25,0]-[0]";"[0,12,12,1,25,0]";0;12;12;1;25;0;0;0;24;1
6184.10898;"[0,12,12,1,26,0]-[0]";"[0,12,12,1,26,0]";0;12;12;1;26;0;0;0;24;1
6264.06579;"[0,12,12,1,27,0]-[0]";"[0,12,12,1,27,0]";0;12;12;1;27;0;0;0;24;1
6344.0226;"[0,12,12,1,28,0]-[0]";"[0,12,12,1,28,0]";0;12;12;1;28;0;0;0;24;1
6423.97941;"[0,12,12,1,29,0]-[0]";"[0,12,12,1,29,0]";0;12;12;1;29;0;0;0;24;1
6503.93622;"[0,12,12,1,30,0]-[0]";"[0,12,12,1,30,0]";0;12;12;1;30;0;0;0;24;1
6583.89303;"[0,12,12,1,31,0]-[0]";"[0,12,12,1,31,0]";0;12;12;1;31;0;0;0;24;1
6663.84984;"[0,12,12,1,32,0]-[0]";"[0,12,12,1,32,0]";0;12;12;1;32;0;0;0;24;1
6743.80665;"[0,12,12,1,33,0]-[0]";"[0,12,12,1,33,0]";0;12;12;1;33;0;0;0;24;1
6823.76346;"[0,12,12,1,34,0]-[0]";"[0,12,12,1,34,0]";0;12;12;1;34;0;0;0;24;1
6903.72027;"[0,12,12,1,35,0]-[0]";"[0,12,12,1,35,0]";0;12;12;1;35;0;0;0;24;1
6983.67708;"[0,12,12,1,36,0]-[0]";"[0,12,12,1,36,0]";0;12;12;1;36;0;0;0;24;1
5026.76739;"[0,12,12,2,11,0]-[0]";"[0,12,12,2,11,0]";0;12;12;2;11;0;0;0;24;1
5106.7242;"[0,12,12,2,12,0]-[0]";"[0,12,12,2,12,0]";0;12;12;2;12;0;0;0;24;1
5186.68101;"[0,12,12,2,13,0]-[0]";"[0,12,12,2,13,0]";0;12;12;2;13;0;0;0;24;1
5266.63782;"[0,12,12,2,14,0]-[0]";"[0,12,12,2,14,0]";0;12;12;2;14;0;0;0;24;1
5346.59463;"[0,12,12,2,15,0]-[0]";"[0,12,12,2,15,0]";0;12;12;2;15;0;0;0;24;1
5426.55144;"[0,12,12,2,16,0]-[0]";"[0,12,12,2,16,0]";0;12;12;2;16;0;0;0;24;1
5506.50825;"[0,12,12,2,17,0]-[0]";"[0,12,12,2,17,0]";0;12;12;2;17;0;0;0;24;1
5586.46506;"[0,12,12,2,18,0]-[0]";"[0,12,12,2,18,0]";0;12;12;2;18;0;0;0;24;1
5666.42187;"[0,12,12,2,19,0]-[0]";"[0,12,12,2,19,0]";0;12;12;2;19;0;0;0;24;1
5746.37868;"[0,12,12,2,20,0]-[0]";"[0,12,12,2,20,0]";0;12;12;2;20;0;0;0;24;1
5826.33549;"[0,12,12,2,21,0]-[0]";"[0,12,12,2,21,0]";0;12;12;2;21;0;0;0;24;1
5906.2923;"[0,12,12,2,22,0]-[0]";"[0,12,12,2,22,0]";0;12;12;2;22;0;0;0;24;1
5986.24911;"[0,12,12,2,23,0]-[0]";"[0,12,12,2,23,0]";0;12;12;2;23;0;0;0;24;1
6066.20592;"[0,12,12,2,24,0]-[0]";"[0,12,12,2,24,0]";0;12;12;2;24;0;0;0;24;1
6146.16273;"[0,12,12,2,25,0]-[0]";"[0,12,12,2,25,0]";0;12;12;2;25;0;0;0;24;1
6226.11954;"[0,12,12,2,26,0]-[0]";"[0,12,12,2,26,0]";0;12;12;2;26;0;0;0;24;1
6306.07635;"[0,12,12,2,27,0]-[0]";"[0,12,12,2,27,0]";0;12;12;2;27;0;0;0;24;1
6386.03316;"[0,12,12,2,28,0]-[0]";"[0,12,12,2,28,0]";0;12;12;2;28;0;0;0;24;1
6465.98997;"[0,12,12,2,29,0]-[0]";"[0,12,12,2,29,0]";0;12;12;2;29;0;0;0;24;1
6545.94678;"[0,12,12,2,30,0]-[0]";"[0,12,12,2,30,0]";0;12;12;2;30;0;0;0;24;1
6625.90359;"[0,12,12,2,31,0]-[0]";"[0,12,12,2,31,0]";0;12;12;2;31;0;0;0;24;1
6705.8604;"[0,12,12,2,32,0]-[0]";"[0,12,12,2,32,0]";0;12;12;2;32;0;0;0;24;1
6785.81721;"[0,12,12,2,33,0]-[0]";"[0,12,12,2,33,0]";0;12;12;2;33;0;0;0;24;1
6865.77402;"[0,12,12,2,34,0]-[0]";"[0,12,12,2,34,0]";0;12;12;2;34;0;0;0;24;1
6945.73083;"[0,12,12,2,35,0]-[0]";"[0,12,12,2,35,0]";0;12;12;2;35;0;0;0;24;1
5068.77795;"[0,12,12,3,11,0]-[0]";"[0,12,12,3,11,0]";0;12;12;3;11;0;0;0;24;1
5148.73476;"[0,12,12,3,12,0]-[0]";"[0,12,12,3,12,0]";0;12;12;3;12;0;0;0;24;1
5228.69157;"[0,12,12,3,13,0]-[0]";"[0,12,12,3,13,0]";0;12;12;3;13;0;0;0;24;1
5308.64838;"[0,12,12,3,14,0]-[0]";"[0,12,12,3,14,0]";0;12;12;3;14;0;0;0;24;1
5388.60519;"[0,12,12,3,15,0]-[0]";"[0,12,12,3,15,0]";0;12;12;3;15;0;0;0;24;1
5468.562;"[0,12,12,3,16,0]-[0]";"[0,12,12,3,16,0]";0;12;12;3;16;0;0;0;24;1
5548.51881;"[0,12,12,3,17,0]-[0]";"[0,12,12,3,17,0]";0;12;12;3;17;0;0;0;24;1
5628.47562;"[0,12,12,3,18,0]-[0]";"[0,12,12,3,18,0]";0;12;12;3;18;0;0;0;24;1
5708.43243;"[0,12,12,3,19,0]-[0]";"[0,12,12,3,19,0]";0;12;12;3;19;0;0;0;24;1
5788.38924;"[0,12,12,3,20,0]-[0]";"[0,12,12,3,20,0]";0;12;12;3;20;0;0;0;24;1
5868.34605;"[0,12,12,3,21,0]-[0]";"[0,12,12,3,21,0]";0;12;12;3;21;0;0;0;24;1
5948.30286;"[0,12,12,3,22,0]-[0]";"[0,12,12,3,22,0]";0;12;12;3;22;0;0;0;24;1
6028.25967;"[0,12,12,3,23,0]-[0]";"[0,12,12,3,23,0]";0;12;12;3;23;0;0;0;24;1
6108.21648;"[0,12,12,3,24,0]-[0]";"[0,12,12,3,24,0]";0;12;12;3;24;0;0;0;24;1
6188.17329;"[0,12,12,3,25,0]-[0]";"[0,12,12,3,25,0]";0;12;12;3;25;0;0;0;24;1
6268.1301;"[0,12,12,3,26,0]-[0]";"[0,12,12,3,26,0]";0;12;12;3;26;0;0;0;24;1
6348.08691;"[0,12,12,3,27,0]-[0]";"[0,12,12,3,27,0]";0;12;12;3;27;0;0;0;24;1
6428.04372;"[0,12,12,3,28,0]-[0]";"[0,12,12,3,28,0]";0;12;12;3;28;0;0;0;24;1
6508.00053;"[0,12,12,3,29,0]-[0]";"[0,12,12,3,29,0]";0;12;12;3;29;0;0;0;24;1
6587.95734;"[0,12,12,3,30,0]-[0]";"[0,12,12,3,30,0]";0;12;12;3;30;0;0;0;24;1
6667.91415;"[0,12,12,3,31,0]-[0]";"[0,12,12,3,31,0]";0;12;12;3;31;0;0;0;24;1
6747.87096;"[0,12,12,3,32,0]-[0]";"[0,12,12,3,32,0]";0;12;12;3;32;0;0;0;24;1
6827.82777;"[0,12,12,3,33,0]-[0]";"[0,12,12,3,33,0]";0;12;12;3;33;0;0;0;24;1
6907.78458;"[0,12,12,3,34,0]-[0]";"[0,12,12,3,34,0]";0;12;12;3;34;0;0;0;24;1
5103.81508;"[0,12,13,0,11,0]-[0]";"[0,12,13,0,11,0]";0;12;13;0;11;0;0;0;25;1
5183.77189;"[0,12,13,0,12,0]-[0]";"[0,12,13,0,12,0]";0;12;13;0;12;0;0;0;25;1
5263.7287;"[0,12,13,0,13,0]-[0]";"[0,12,13,0,13,0]";0;12;13;0;13;0;0;0;25;1
5343.68551;"[0,12,13,0,14,0]-[0]";"[0,12,13,0,14,0]";0;12;13;0;14;0;0;0;25;1
5423.64232;"[0,12,13,0,15,0]-[0]";"[0,12,13,0,15,0]";0;12;13;0;15;0;0;0;25;1
5503.59913;"[0,12,13,0,16,0]-[0]";"[0,12,13,0,16,0]";0;12;13;0;16;0;0;0;25;1
5583.55594;"[0,12,13,0,17,0]-[0]";"[0,12,13,0,17,0]";0;12;13;0;17;0;0;0;25;1
5663.51275;"[0,12,13,0,18,0]-[0]";"[0,12,13,0,18,0]";0;12;13;0;18;0;0;0;25;1
5743.46956;"[0,12,13,0,19,0]-[0]";"[0,12,13,0,19,0]";0;12;13;0;19;0;0;0;25;1
5823.42637;"[0,12,13,0,20,0]-[0]";"[0,12,13,0,20,0]";0;12;13;0;20;0;0;0;25;1
5903.38318;"[0,12,13,0,21,0]-[0]";"[0,12,13,0,21,0]";0;12;13;0;21;0;0;0;25;1
5983.33999;"[0,12,13,0,22,0]-[0]";"[0,12,13,0,22,0]";0;12;13;0;22;0;0;0;25;1
6063.2968;"[0,12,13,0,23,0]-[0]";"[0,12,13,0,23,0]";0;12;13;0;23;0;0;0;25;1
6143.25361;"[0,12,13,0,24,0]-[0]";"[0,12,13,0,24,0]";0;12;13;0;24;0;0;0;25;1
6223.21042;"[0,12,13,0,25,0]-[0]";"[0,12,13,0,25,0]";0;12;13;0;25;0;0;0;25;1
6303.16723;"[0,12,13,0,26,0]-[0]";"[0,12,13,0,26,0]";0;12;13;0;26;0;0;0;25;1
6383.12404;"[0,12,13,0,27,0]-[0]";"[0,12,13,0,27,0]";0;12;13;0;27;0;0;0;25;1
6463.08085;"[0,12,13,0,28,0]-[0]";"[0,12,13,0,28,0]";0;12;13;0;28;0;0;0;25;1
6543.03766;"[0,12,13,0,29,0]-[0]";"[0,12,13,0,29,0]";0;12;13;0;29;0;0;0;25;1
6622.99447;"[0,12,13,0,30,0]-[0]";"[0,12,13,0,30,0]";0;12;13;0;30;0;0;0;25;1
6702.95128;"[0,12,13,0,31,0]-[0]";"[0,12,13,0,31,0]";0;12;13;0;31;0;0;0;25;1
6782.90809;"[0,12,13,0,32,0]-[0]";"[0,12,13,0,32,0]";0;12;13;0;32;0;0;0;25;1
6862.8649;"[0,12,13,0,33,0]-[0]";"[0,12,13,0,33,0]";0;12;13;0;33;0;0;0;25;1
6942.82171;"[0,12,13,0,34,0]-[0]";"[0,12,13,0,34,0]";0;12;13;0;34;0;0;0;25;1
7022.77852;"[0,12,13,0,35,0]-[0]";"[0,12,13,0,35,0]";0;12;13;0;35;0;0;0;25;1
7102.73533;"[0,12,13,0,36,0]-[0]";"[0,12,13,0,36,0]";0;12;13;0;36;0;0;0;25;1
7182.69214;"[0,12,13,0,37,0]-[0]";"[0,12,13,0,37,0]";0;12;13;0;37;0;0;0;25;1
7262.64895;"[0,12,13,0,38,0]-[0]";"[0,12,13,0,38,0]";0;12;13;0;38;0;0;0;25;1
7342.60576;"[0,12,13,0,39,0]-[0]";"[0,12,13,0,39,0]";0;12;13;0;39;0;0;0;25;1
5145.82564;"[0,12,13,1,11,0]-[0]";"[0,12,13,1,11,0]";0;12;13;1;11;0;0;0;25;1
5225.78245;"[0,12,13,1,12,0]-[0]";"[0,12,13,1,12,0]";0;12;13;1;12;0;0;0;25;1
5305.73926;"[0,12,13,1,13,0]-[0]";"[0,12,13,1,13,0]";0;12;13;1;13;0;0;0;25;1
5385.69607;"[0,12,13,1,14,0]-[0]";"[0,12,13,1,14,0]";0;12;13;1;14;0;0;0;25;1
5465.65288;"[0,12,13,1,15,0]-[0]";"[0,12,13,1,15,0]";0;12;13;1;15;0;0;0;25;1
5545.60969;"[0,12,13,1,16,0]-[0]";"[0,12,13,1,16,0]";0;12;13;1;16;0;0;0;25;1
5625.5665;"[0,12,13,1,17,0]-[0]";"[0,12,13,1,17,0]";0;12;13;1;17;0;0;0;25;1
5705.52331;"[0,12,13,1,18,0]-[0]";"[0,12,13,1,18,0]";0;12;13;1;18;0;0;0;25;1
5785.48012;"[0,12,13,1,19,0]-[0]";"[0,12,13,1,19,0]";0;12;13;1;19;0;0;0;25;1
5865.43693;"[0,12,13,1,20,0]-[0]";"[0,12,13,1,20,0]";0;12;13;1;20;0;0;0;25;1
5945.39374;"[0,12,13,1,21,0]-[0]";"[0,12,13,1,21,0]";0;12;13;1;21;0;0;0;25;1
6025.35055;"[0,12,13,1,22,0]-[0]";"[0,12,13,1,22,0]";0;12;13;1;22;0;0;0;25;1
6105.30736;"[0,12,13,1,23,0]-[0]";"[0,12,13,1,23,0]";0;12;13;1;23;0;0;0;25;1
6185.26417;"[0,12,13,1,24,0]-[0]";"[0,12,13,1,24,0]";0;12;13;1;24;0;0;0;25;1
6265.22098;"[0,12,13,1,25,0]-[0]";"[0,12,13,1,25,0]";0;12;13;1;25;0;0;0;25;1
6345.17779;"[0,12,13,1,26,0]-[0]";"[0,12,13,1,26,0]";0;12;13;1;26;0;0;0;25;1
6425.1346;"[0,12,13,1,27,0]-[0]";"[0,12,13,1,27,0]";0;12;13;1;27;0;0;0;25;1
6505.09141;"[0,12,13,1,28,0]-[0]";"[0,12,13,1,28,0]";0;12;13;1;28;0;0;0;25;1
6585.04822;"[0,12,13,1,29,0]-[0]";"[0,12,13,1,29,0]";0;12;13;1;29;0;0;0;25;1
6665.00503;"[0,12,13,1,30,0]-[0]";"[0,12,13,1,30,0]";0;12;13;1;30;0;0;0;25;1
6744.96184;"[0,12,13,1,31,0]-[0]";"[0,12,13,1,31,0]";0;12;13;1;31;0;0;0;25;1
6824.91865;"[0,12,13,1,32,0]-[0]";"[0,12,13,1,32,0]";0;12;13;1;32;0;0;0;25;1
6904.87546;"[0,12,13,1,33,0]-[0]";"[0,12,13,1,33,0]";0;12;13;1;33;0;0;0;25;1
6984.83227;"[0,12,13,1,34,0]-[0]";"[0,12,13,1,34,0]";0;12;13;1;34;0;0;0;25;1
7064.78908;"[0,12,13,1,35,0]-[0]";"[0,12,13,1,35,0]";0;12;13;1;35;0;0;0;25;1
7144.74589;"[0,12,13,1,36,0]-[0]";"[0,12,13,1,36,0]";0;12;13;1;36;0;0;0;25;1
7224.7027;"[0,12,13,1,37,0]-[0]";"[0,12,13,1,37,0]";0;12;13;1;37;0;0;0;25;1
7304.65951;"[0,12,13,1,38,0]-[0]";"[0,12,13,1,38,0]";0;12;13;1;38;0;0;0;25;1
5187.8362;"[0,12,13,2,11,0]-[0]";"[0,12,13,2,11,0]";0;12;13;2;11;0;0;0;25;1
5267.79301;"[0,12,13,2,12,0]-[0]";"[0,12,13,2,12,0]";0;12;13;2;12;0;0;0;25;1
5347.74982;"[0,12,13,2,13,0]-[0]";"[0,12,13,2,13,0]";0;12;13;2;13;0;0;0;25;1
5427.70663;"[0,12,13,2,14,0]-[0]";"[0,12,13,2,14,0]";0;12;13;2;14;0;0;0;25;1
5507.66344;"[0,12,13,2,15,0]-[0]";"[0,12,13,2,15,0]";0;12;13;2;15;0;0;0;25;1
5587.62025;"[0,12,13,2,16,0]-[0]";"[0,12,13,2,16,0]";0;12;13;2;16;0;0;0;25;1
5667.57706;"[0,12,13,2,17,0]-[0]";"[0,12,13,2,17,0]";0;12;13;2;17;0;0;0;25;1
5747.53387;"[0,12,13,2,18,0]-[0]";"[0,12,13,2,18,0]";0;12;13;2;18;0;0;0;25;1
5827.49068;"[0,12,13,2,19,0]-[0]";"[0,12,13,2,19,0]";0;12;13;2;19;0;0;0;25;1
5907.44749;"[0,12,13,2,20,0]-[0]";"[0,12,13,2,20,0]";0;12;13;2;20;0;0;0;25;1
5987.4043;"[0,12,13,2,21,0]-[0]";"[0,12,13,2,21,0]";0;12;13;2;21;0;0;0;25;1
6067.36111;"[0,12,13,2,22,0]-[0]";"[0,12,13,2,22,0]";0;12;13;2;22;0;0;0;25;1
6147.31792;"[0,12,13,2,23,0]-[0]";"[0,12,13,2,23,0]";0;12;13;2;23;0;0;0;25;1
6227.27473;"[0,12,13,2,24,0]-[0]";"[0,12,13,2,24,0]";0;12;13;2;24;0;0;0;25;1
6307.23154;"[0,12,13,2,25,0]-[0]";"[0,12,13,2,25,0]";0;12;13;2;25;0;0;0;25;1
6387.18835;"[0,12,13,2,26,0]-[0]";"[0,12,13,2,26,0]";0;12;13;2;26;0;0;0;25;1
6467.14516;"[0,12,13,2,27,0]-[0]";"[0,12,13,2,27,0]";0;12;13;2;27;0;0;0;25;1
6547.10197;"[0,12,13,2,28,0]-[0]";"[0,12,13,2,28,0]";0;12;13;2;28;0;0;0;25;1
